_normalized_mun_cod_ibge,_normalized_mun_slug,_quadrienio,vlr_investimento_sum,vlr_repasse_financiamento_sum,vlr_contrapartida_sum
3160405,santo-antonio-do-monte-mg,2014-2017,2316184.89,2217017,99167.89000000001
3160504,santo-antonio-do-rio-abaixo-mg,,357900.66000000003,343350,14550.66
3160504,santo-antonio-do-rio-abaixo-mg,2018-2021,400213.54,384205,16008.54
3160504,santo-antonio-do-rio-abaixo-mg,2014-2017,630225.8400000001,541150,89075.84
3160603,santo-hipolito-mg,,1568424.4,1413652.24,154772.16
3160603,santo-hipolito-mg,2018-2021,530892.86,525250,5642.860000000001
3160603,santo-hipolito-mg,2014-2017,988030.3200000001,984800,3230.3199999999997
3160702,santos-dumont-mg,,10666072.66,9587856.6,1078216.06
3160959,sao-domingos-das-dores-mg,2018-2021,730232.3,622955,107277.29999999999
3160702,santos-dumont-mg,2014-2017,1434084.08,1432650,1434.08
3160801,sao-bento-abade-mg,,326912.62,196950,129962.62000000001
3160900,sao-bras-do-suacui-mg,,1362414.69,944900,417514.69
3160900,sao-bras-do-suacui-mg,2014-2017,588562.1799999999,541150,47412.18
3160959,sao-domingos-das-dores-mg,,572787.04,519579.13,53207.91
3161007,sao-domingos-do-prata-mg,2018-2021,2404211.19,2231851.71,172359.47999999998
3529807,mineiros-do-tiete-sp,2018-2021,965000,960019,4981
3160959,sao-domingos-das-dores-mg,2014-2017,1362256.88,1308370,53886.87999999999
3161007,sao-domingos-do-prata-mg,,1604314.9300000002,1400503.6600000001,203811.27
3161007,sao-domingos-do-prata-mg,2014-2017,246096.1,245850,246.1
3161056,sao-felix-de-minas-mg,,2492927.1599999997,2373900,119027.16
3161056,sao-felix-de-minas-mg,2014-2017,2363648.33,2295970,67678.32999999999
3161106,sao-francisco-mg,,7257827.41,6684030,573797.4099999999
3161106,sao-francisco-mg,2018-2021,1012686.09,987769.14,24916.95
3161205,sao-francisco-de-paula-mg,2018-2021,591548.84,573106,18442.84
3161809,sao-goncalo-do-para-mg,2018-2021,1207958.73,1197566,10392.73
3161106,sao-francisco-mg,2014-2017,1991732.29,1976600,15132.29
3161205,sao-francisco-de-paula-mg,,1693939.3900000001,1531546.69,162392.7
3161403,sao-francisco-do-gloria-mg,2018-2021,343050.12,335755,7295.12
3161205,sao-francisco-de-paula-mg,2014-2017,495902.11,491700,4202.11
3161304,sao-francisco-de-sales-mg,,1137779.8699999999,1048403,89376.87
3161304,sao-francisco-de-sales-mg,2018-2021,915078.63,623061,292017.63
3161650,sao-geraldo-do-baixio-mg,2018-2021,1027451.54,719854,307597.54
3162450,sao-joao-das-missoes-mg,2018-2021,241137.5,238750,2387.5
3162559,sao-joao-do-manhuacu-mg,2018-2021,1614766.97,1567065.1400000001,47701.83
3161304,sao-francisco-de-sales-mg,2014-2017,680946.8200000001,640050,40896.82
3161403,sao-francisco-do-gloria-mg,,219263.74,140000,79263.74
3161908,sao-goncalo-do-rio-abaixo-mg,2018-2021,981308.91,962208,19100.91
3162104,sao-gotardo-mg,2018-2021,1000000,960019,39981
3161403,sao-francisco-do-gloria-mg,2014-2017,311569.42,245850,65719.42
3161502,sao-geraldo-mg,,381369.89,355300,26069.89
3161502,sao-geraldo-mg,2014-2017,300000,295300,4700
3161601,sao-geraldo-da-piedade-mg,,899525.1100000001,852225,47300.11
3161601,sao-geraldo-da-piedade-mg,2018-2021,238989,238750,239
3162005,sao-goncalo-do-sapucai-mg,2018-2021,2814011.9299999997,2793085.71,20926.22
3162203,sao-joao-batista-do-gloria-mg,2018-2021,805063.03,670705,134358.03
3161601,sao-geraldo-da-piedade-mg,2014-2017,544466.9099999999,541150,3316.91
3161650,sao-geraldo-do-baixio-mg,,6111592.7,5776893,334699.7
3161650,sao-geraldo-do-baixio-mg,2014-2017,496096.1,491700,4396.1
3161700,sao-goncalo-do-abaete-mg,,4372210.71,4204581.1899999995,167629.52
3161700,sao-goncalo-do-abaete-mg,2014-2017,295595.6,295300,295.6
3161809,sao-goncalo-do-para-mg,,5364114.21,5111250,252864.21
3161809,sao-goncalo-do-para-mg,2014-2017,6301053.92,6250564.7700000005,50489.15
3161908,sao-goncalo-do-rio-abaixo-mg,,671987.79,391400,280587.79
3161908,sao-goncalo-do-rio-abaixo-mg,2014-2017,884324.45,764123.72,120200.73
3162005,sao-goncalo-do-sapucai-mg,,636322.1,540450,95872.1
3162252,sao-joao-da-lagoa-mg,2018-2021,247327.62,238856,8471.62
3162005,sao-goncalo-do-sapucai-mg,2014-2017,275768.93,275368.93,400
3162104,sao-gotardo-mg,,2874369.14,2603750,270619.13999999996
3162500,sao-joao-del-rei-mg,2018-2021,2918031.35,2447116.67,470914.68000000005
3162104,sao-gotardo-mg,2014-2017,251021.82,245850,5171.82
3162203,sao-joao-batista-do-gloria-mg,,934566.75,913192.97,21373.78
3162203,sao-joao-batista-do-gloria-mg,2014-2017,252850,245850,7000
3162252,sao-joao-da-lagoa-mg,,541182.31,524400,16782.309999999998
3162302,sao-joao-da-mata-mg,,1054582.13,917070,137512.13
3162302,sao-joao-da-mata-mg,2018-2021,597215.99,573806,23409.989999999998
3162302,sao-joao-da-mata-mg,2014-2017,246105,245850,255
3162401,sao-joao-da-ponte-mg,,2731031.0300000003,2431917.34,299113.69
3162450,sao-joao-das-missoes-mg,,453538.2,433240,20298.2
3162450,sao-joao-das-missoes-mg,2014-2017,383939.7,374420,9519.7
3162500,sao-joao-del-rei-mg,,2401153.4699999997,2223926.14,177227.33000000002
3162500,sao-joao-del-rei-mg,2014-2017,535398.85,491700,43698.85
3162559,sao-joao-do-manhuacu-mg,,2370396.38,2252706,117690.38
3162575,sao-joao-do-manteninha-mg,2018-2021,832380.3,829255.95,3124.3500000000004
3162559,sao-joao-do-manhuacu-mg,2014-2017,246096.1,245850,246.1
3162575,sao-joao-do-manteninha-mg,,348823.25,344050,4773.25
3162575,sao-joao-do-manteninha-mg,2014-2017,2100368.8099999996,2069900,30468.809999999998
3162609,sao-joao-do-oriente-mg,,1287051.77,1173250,113801.76999999999
3162609,sao-joao-do-oriente-mg,2018-2021,1063076.68,1054104,8972.68
3163300,sao-jose-do-divino-mg,2018-2021,708021.01,700569.14,7451.87
3162609,sao-joao-do-oriente-mg,2014-2017,770588.1599999999,737550,33038.159999999996
3162658,sao-joao-do-pacui-mg,,448110.32999999996,430010,18100.329999999998
3162658,sao-joao-do-pacui-mg,2014-2017,314985.71,295300,19685.71
3162708,sao-joao-do-paraiso-mg,,336966.75,327255,9711.75
3162708,sao-joao-do-paraiso-mg,2018-2021,712176.24,684570.28,27605.96
3162922,sao-joaquim-de-bicas-mg,2018-2021,780353.54,751580.19,28773.35
3162708,sao-joao-do-paraiso-mg,2014-2017,747612.3200000001,746862,750.3199999999999
3162807,sao-joao-evangelista-mg,,2500213.37,2295097.34,205116.03
3162807,sao-joao-evangelista-mg,2018-2021,949269.14,938154.7,11114.44
3162906,sao-joao-nepomuceno-mg,2018-2021,723203.82,716462,6741.820000000001
3162948,sao-jose-da-barra-mg,2018-2021,1295392.06,700357.14,595034.92
3163102,sao-jose-da-varginha-mg,2018-2021,730000,723352,6648
3163805,sao-miguel-do-anta-mg,2018-2021,287593.59,287306,287.59
3163904,sao-pedro-da-uniao-mg,2018-2021,1091937.8,1088166.1400000001,3771.66
3162807,sao-joao-evangelista-mg,2014-2017,886787.65,885900,887.65
3162906,sao-joao-nepomuceno-mg,,2484077.41,2368450,115627.41
3163706,sao-lourenco-mg,2018-2021,702570.24,701432.14,1138.1
3162906,sao-joao-nepomuceno-mg,2014-2017,250000,245850,4150
3162922,sao-joaquim-de-bicas-mg,,3037874.3,2755750,282124.3
3162948,sao-jose-da-barra-mg,,370380.7,343350,27030.699999999997
3162955,sao-jose-da-lapa-mg,2018-2021,954965.15,529554,425411.15
3163607,sao-jose-do-mantimento-mg,2018-2021,492999.7,481104,11895.7
3162948,sao-jose-da-barra-mg,2014-2017,755652.72,737550,18102.72
3162955,sao-jose-da-lapa-mg,2014-2017,5862971.04,5564089.76,298881.28
3162955,sao-jose-da-lapa-mg,,1331977.75,1021800,310177.74999999994
3163003,sao-jose-da-safira-mg,,605107.3999999999,561265.33,43842.07
3163003,sao-jose-da-safira-mg,2018-2021,738329.6599999999,699702.38,38627.280000000006
3163201,sao-jose-do-alegre-mg,2018-2021,873025,862780,10245
3163409,sao-jose-do-goiabal-mg,2018-2021,1665332.49,1652492.57,12839.919999999998
3163003,sao-jose-da-safira-mg,2014-2017,823886.5700000001,816662.96,7223.610000000001
3163102,sao-jose-da-varginha-mg,,2021700.46,1813920.21,207780.25
3164001,sao-pedro-dos-ferros-mg,2018-2021,720327.91,705463.14,14864.77
3163102,sao-jose-da-varginha-mg,2014-2017,1390596.3800000001,1349035.45,41560.93
3163201,sao-jose-do-alegre-mg,,335687.08999999997,293900,41787.09
3163508,sao-jose-do-jacuri-mg,2018-2021,238989,238750,239
3163201,sao-jose-do-alegre-mg,2014-2017,492200.1,491700,500.1
3163300,sao-jose-do-divino-mg,,901916.69,870450,31466.690000000002
3163300,sao-jose-do-divino-mg,2014-2017,1487355.6,1477900,9455.6
3163409,sao-jose-do-goiabal-mg,,738744.02,680600,58144.020000000004
3163409,sao-jose-do-goiabal-mg,2014-2017,249366.91,245850,3516.91
3163508,sao-jose-do-jacuri-mg,,1315632.0299999998,1268158.85,47473.18
3163508,sao-jose-do-jacuri-mg,2014-2017,497635.81999999995,491700,5935.82
3163607,sao-jose-do-mantimento-mg,,1649748.04,1516604.46,133143.58
3163607,sao-jose-do-mantimento-mg,2014-2017,274734.25,245850,28884.25
3163706,sao-lourenco-mg,,830216.9099999999,806555,23661.909999999996
3163706,sao-lourenco-mg,2014-2017,249735.14,245850,3885.14
3163805,sao-miguel-do-anta-mg,,1358388.88,1267675,90713.88
3163805,sao-miguel-do-anta-mg,2014-2017,968809.3700000001,885900,82909.37000000001
3163904,sao-pedro-da-uniao-mg,,1613159.94,1565332.51,47827.43000000001
3163904,sao-pedro-da-uniao-mg,2014-2017,253679.17,245850,7829.17
3164001,sao-pedro-dos-ferros-mg,,339460,329450,10010
3164001,sao-pedro-dos-ferros-mg,2014-2017,492339.25,491700,639.25
3164100,sao-pedro-do-suacui-mg,,184447.09,165750,18697.09
3164100,sao-pedro-do-suacui-mg,2018-2021,883822.87,861917,21905.87
3164209,sao-romao-mg,,1010345.6699999999,863540,146805.66999999998
3164209,sao-romao-mg,2018-2021,248066.35,238750,9316.35
3164407,sao-sebastiao-da-bela-vista-mg,2018-2021,723193.8999999999,719854,3339.9
3164431,sao-sebastiao-da-vargem-alegre-mg,2018-2021,333911.71,287306,46605.71
3164902,sao-sebastiao-do-rio-verde-mg,2018-2021,385394.74,384205,1189.74
3164209,sao-romao-mg,2014-2017,1898620.31,1891529.7200000002,7090.59
3164308,sao-roque-de-minas-mg,,813284,715986.26,97297.74
3164308,sao-roque-de-minas-mg,2018-2021,472089.14,461920.14,10169
3164407,sao-sebastiao-da-bela-vista-mg,,240213.87,146950,93263.87
3164472,sao-sebastiao-do-anta-mg,2018-2021,1224206.44,1182536.1400000001,41670.3
3164704,sao-sebastiao-do-paraiso-mg,2018-2021,1020386.66,907250,113136.66
3165107,sao-tomas-de-aquino-mg,2018-2021,952780.18,936342.0900000001,16438.09
3165404,sapucai-mirim-mg,2018-2021,2536760.55,2496860.76,39899.79
3165503,sardoa-mg,2018-2021,477977.98,477500,477.98
3164407,sao-sebastiao-da-bela-vista-mg,2014-2017,1147521.24,1009296.54,138224.7
3164431,sao-sebastiao-da-vargem-alegre-mg,2014-2017,256399.58,245850,10549.58
3164472,sao-sebastiao-do-anta-mg,,2132016.25,1990304.84,141711.41
3164472,sao-sebastiao-do-anta-mg,2014-2017,482688.65,482205.55,483.1
3164506,sao-sebastiao-do-maranhao-mg,,1482154.2999999998,1431253.85,50900.45
3164506,sao-sebastiao-do-maranhao-mg,2018-2021,1068136.71,1039717.14,28419.57
3164506,sao-sebastiao-do-maranhao-mg,2014-2017,1170317.27,1111197.59,59119.67999999999
3164605,sao-sebastiao-do-oeste-mg,,1048719.08,904265.4,144453.68
3164605,sao-sebastiao-do-oeste-mg,2018-2021,750105.4099999999,719854,30251.41
3164605,sao-sebastiao-do-oeste-mg,2014-2017,267228.81,245850,21378.81
3164704,sao-sebastiao-do-paraiso-mg,,2149456.4299999997,1430952.38,718504.0499999999
3164704,sao-sebastiao-do-paraiso-mg,2014-2017,1146234.62,1091961.54,54273.08
3164803,sao-sebastiao-do-rio-preto-mg,,134212.5,132750,1462.5
3164902,sao-sebastiao-do-rio-verde-mg,,161052.9,147500,13552.9
3165008,sao-tiago-mg,2018-2021,1633217.1800000002,1627210,6007.18
3165552,setubinha-mg,2018-2021,702616.0700000001,607062.14,95553.93000000001
3164902,sao-sebastiao-do-rio-verde-mg,2014-2017,553501.25,541150,12351.25
3165008,sao-tiago-mg,,128424.23,119500,8924.23
3165305,sao-vicente-de-minas-mg,2018-2021,238988.99,238750,238.99
3165008,sao-tiago-mg,2014-2017,1380098.55,1377600,2498.5499999999997
3165107,sao-tomas-de-aquino-mg,,1045878.9299999999,980165.34,65713.59
3165107,sao-tomas-de-aquino-mg,2014-2017,250000,245850,4150
3165206,sao-tome-das-letras-mg,2014-2017,570087.86,443650,126437.86
3165305,sao-vicente-de-minas-mg,,512337.5,493500,18837.5
3165305,sao-vicente-de-minas-mg,2014-2017,989624.01,878598.63,111025.38
3165404,sapucai-mirim-mg,,671749.4199999999,501590,170159.41999999998
3165537,sarzedo-mg,2018-2021,270749.69,270476.19,273.5
3165404,sapucai-mirim-mg,2014-2017,256951.88,245850,11101.88
3165503,sardoa-mg,,996761.42,951334.15,45427.27
3165503,sardoa-mg,2014-2017,794808.24,787000,7808.24
3165537,sarzedo-mg,,196400,196400,0
3165537,sarzedo-mg,2014-2017,314000,309286.44,4713.56
3165552,setubinha-mg,,1051150.21,1031149,20001.21
3165560,sem-peixe-mg,2018-2021,252096.09000000003,222857.14,29238.95
3165552,setubinha-mg,2014-2017,1052383.85,1032850,19533.850000000002
3165560,sem-peixe-mg,,99620.13,78000,21620.13
3165560,sem-peixe-mg,2014-2017,250850.44,245850,5000.44
3165578,senador-amaral-mg,,423190.82999999996,392800,30390.83
3165578,senador-amaral-mg,2014-2017,562949.8300000001,491700,71249.83
3165602,senador-cortes-mg,,621598.48,539750,81848.48000000001
3165602,senador-cortes-mg,2018-2021,502946.57,482606,20340.57
3165701,senador-firmino-mg,,831012.97,690330,140682.97
3165701,senador-firmino-mg,2018-2021,949505.57,910367,39138.56999999999
3165800,senador-jose-bento-mg,2018-2021,248808.33,238856,9952.33
3165701,senador-firmino-mg,2014-2017,246096.1,245850,246.1
3165800,senador-jose-bento-mg,,325019.33,293900,31119.329999999998
3165909,senador-modestino-goncalves-mg,,759712.5,754350,5362.5
3165909,senador-modestino-goncalves-mg,2018-2021,615837.84,604570.29,11267.55
3166006,senhora-de-oliveira-mg,,666540.71,610800,55740.71
3166006,senhora-de-oliveira-mg,2018-2021,243609.89,238856,4753.89
3166105,senhora-do-porto-mg,,799383.13,784207.7,15175.43
3166204,senhora-dos-remedios-mg,,1507449.38,1335900,171549.38
3166204,senhora-dos-remedios-mg,2018-2021,286786.79,286500,286.79
3166907,serrania-mg,2018-2021,7106997.369999999,5864679.95,1242317.4200000002
3166956,serranopolis-de-minas-mg,2018-2021,729999.3999999999,700046,29953.399999999998
3167509,simao-pereira-mg,2018-2021,533006.36,481104,51902.36
4126108,sao-tome-pr,2018-2021,294061.47,287306,6755.47
3166204,senhora-dos-remedios-mg,2014-2017,1946288.5700000003,1908751.35,37537.219999999994
3166303,sericita-mg,,611000,571104,39896
3166303,sericita-mg,2018-2021,1086670.04,983434,103236.04000000001
3167301,silveirania-mg,2018-2021,991324.81,987875.14,3449.67
3167400,silvianopolis-mg,2018-2021,514551.83,509357.14,5194.69
3166303,sericita-mg,2014-2017,807580.45,787000,20580.449999999997
3166402,seritinga-mg,,514650,510256,4394
3166501,serra-azul-de-minas-mg,,487037.5,482650,4387.5
3166501,serra-azul-de-minas-mg,2018-2021,241250,238750,2500
3166600,serra-da-saudade-mg,,114973.58,82875,32098.58
3166709,serra-dos-aimores-mg,2018-2021,958557.8800000001,939213.14,19344.739999999998
3166808,serra-do-salitre-mg,2018-2021,675578.58,674903,675.58
3167202,sete-lagoas-mg,2018-2021,299453.20999999996,228571.43,70881.78
3166600,serra-da-saudade-mg,2014-2017,502201.36,493100,9101.36
3166709,serra-dos-aimores-mg,,1832900,1561713.1400000001,271186.86
3167608,simonesia-mg,2018-2021,1647705.89,1632401,15304.89
3166709,serra-dos-aimores-mg,2014-2017,500899.63,491700,9199.630000000001
3166808,serra-do-salitre-mg,,988650.25,836150,152500.25
3166808,serra-do-salitre-mg,2014-2017,1449927.02,1034250,415677.02
3166907,serrania-mg,2014-2017,347454.99,347097.89,357.1
3166956,serranopolis-de-minas-mg,,723841.8899999999,689500,34341.89
3167004,serranos-mg,,538364.39,491700,46664.39
3167103,serro-mg,,966174.94,911718.5,54456.439999999995
3167103,serro-mg,2014-2017,676628.83,590600,86028.83
3167202,sete-lagoas-mg,2014-2017,53266649.07,47062075.48,6204573.590000001
3167202,sete-lagoas-mg,,32628155.25,23956810.48,8671344.77
3167301,silveirania-mg,,949385.9099999999,879750,69635.91
3167400,silvianopolis-mg,,1302608.72,1231450,71158.72
3167509,simao-pereira-mg,,144267.06,137200,7067.0599999999995
3167608,simonesia-mg,,292790.25,243310,49480.25
3167707,sobralia-mg,2018-2021,1453908.28,1420971.38,32936.9
3167608,simonesia-mg,2014-2017,295792.83,295300,492.83
3167707,sobralia-mg,,1188411.3,1160456,27955.3
3167707,sobralia-mg,2014-2017,987992.77,984800,3192.7700000000004
3167806,soledade-de-minas-mg,,557644.42,540450,17194.42
3167806,soledade-de-minas-mg,2014-2017,295595.6,295300,295.6
3167905,tabuleiro-mg,,1142088.6800000002,1008350,133738.68000000002
3167905,tabuleiro-mg,2018-2021,485964,481104,4860
3167905,tabuleiro-mg,2014-2017,514173.12,491700,22473.12
3168002,taiobeiras-mg,,6338364.88,6101330.1,237034.77999999997
3168002,taiobeiras-mg,2018-2021,3208783.1300000004,3078442,130341.12999999999
3168101,tapira-mg,2018-2021,1228881.9300000002,1193556,35325.93
3168200,tapirai-mg,2018-2021,223082.14,222857.14,225
3168507,teixeiras-mg,2018-2021,596514.54,574612,21902.54
3168903,tiros-mg,2018-2021,318278.97,287306,30972.97
3168002,taiobeiras-mg,2014-2017,6307472.120000001,6282600.74,24871.379999999997
3168051,taparuba-mg,,737486.1000000001,689900,47586.1
3168051,taparuba-mg,2014-2017,800322.59,787000,13322.589999999998
3168101,tapira-mg,,452307.07,317150,135157.07
3168200,tapirai-mg,,245850,245850,0
3168309,taquaracu-de-minas-mg,,604247.56,562968.29,41279.270000000004
3168804,tiradentes-mg,2018-2021,503763.95999999996,478575,25188.96
3168309,taquaracu-de-minas-mg,2014-2017,303000,295300,7700
3168408,tarumirim-mg,,3324303.05,3177250,147053.05
3168408,tarumirim-mg,2018-2021,2774375.09,2582332.54,192042.55
3169109,toledo-mg,2018-2021,862835.47,838191,24644.47
3169208,tombos-mg,2018-2021,971830.08,962208,9622.08
3169604,tupaciguara-mg,2018-2021,540000,526162,13838
3168408,tarumirim-mg,2014-2017,1773886.96,1732240,41646.96
3168507,teixeiras-mg,,1422266.58,1321150,101116.57999999999
3168606,teofilo-otoni-mg,,11170559.42,10675930.64,494628.78
3168606,teofilo-otoni-mg,2018-2021,4896449.59,4474049.24,422400.35
3168705,timoteo-mg,2018-2021,6035338.33,5084866.28,950472.0499999999
3169505,tumiritinga-mg,2018-2021,1099646.19,1088166.1400000001,11480.05
3168606,teofilo-otoni-mg,2014-2017,500219.46,493100,7119.46
3168705,timoteo-mg,,7688640.75,6102939.300000001,1585701.45
3168705,timoteo-mg,2014-2017,2887581.88,2825986.27,61595.61
3168804,tiradentes-mg,,2219027.0300000003,2096934,122093.03
3169406,tres-pontas-mg,2018-2021,1471831.01,1362256.38,109574.63
3168804,tiradentes-mg,2014-2017,915300.79,860475,54825.79
3168903,tiros-mg,,636477.86,619850,16627.86
3168903,tiros-mg,2014-2017,2553680.95,2506114.27,47566.67999999999
3169000,tocantins-mg,,2838412.67,2549986.7,288425.97000000003
3169000,tocantins-mg,2018-2021,2092619.4700000002,1994544.6400000001,98074.82999999999
3169059,tocos-do-moji-mg,2018-2021,223082.14,222857.14,225
3169000,tocantins-mg,2014-2017,1720335.01,1645012.3199999998,75322.69
3169059,tocos-do-moji-mg,,774163.14,689200,84963.14
3169109,toledo-mg,,1040330.36,934650,105680.35999999999
3169109,toledo-mg,2014-2017,260000,245850,14150
3169208,tombos-mg,,263945.19,187913.75,76031.44
3169307,tres-coracoes-mg,,12237847.899999999,10133458.79,2104389.1100000003
3169307,tres-coracoes-mg,2014-2017,1984997.3000000003,1668339,316658.3
3169356,tres-marias-mg,,707495.25,666220,41275.25
3169356,tres-marias-mg,2018-2021,2005128.76,1936645.33,68483.43
3169356,tres-marias-mg,2014-2017,2674069.5700000003,2223940,450129.57
3169406,tres-pontas-mg,,4345064.9,4008778.06,336286.84
3169406,tres-pontas-mg,2014-2017,894145.3,841395,52750.3
3169505,tumiritinga-mg,,3093259.3200000003,2995445,97814.32
3169505,tumiritinga-mg,2014-2017,248631.17,245850,2781.17
3169604,tupaciguara-mg,,4507450.609999999,4361968.23,145482.38
3169604,tupaciguara-mg,2014-2017,3044181.12,2910550,133631.12
3169703,turmalina-mg,,239974.23,233900,6074.23
3169703,turmalina-mg,2018-2021,1322273.29,1293766,28507.29
3169703,turmalina-mg,2014-2017,525413.24,491700,33713.24
3169802,turvolandia-mg,,796361.9,639200,157161.90000000002
3169802,turvolandia-mg,2018-2021,805460.27,670705,134755.27000000002
3170008,ubai-mg,2018-2021,275442.02,238750,36692.02
3170057,ubaporanga-mg,2018-2021,1476304.7,1450500.29,25804.41
3169802,turvolandia-mg,2014-2017,804191.3,787000,17191.3
